BNCC_Indice,BNCC_Codigo,BNCC_Eixo,BNCC_Objetivo,BNCC_Exemplos,Curriculo_Indice,Curriculo_Codigo,Curriculo_Eixo,Curriculo_Objetivo,Curriculo_Exemplos,Similaridade,Similaridade_Percentual,Nota_Corte_Usada,Busca_Adaptativa,Data_Analise
41,(EF05CO011),CULTURA DIGITAL,(EF05CO011) Identificar a adequação de diferentes tecnologias computacionais na resolução de problemas.,"Nesta habilidade, propõe-se que os alunos compreendam as diferentes necessidades de uso das tecnologias computacionais, percebendo, por exemplo, por que utilizamos um computador para criar uma história em quadrinhos e um celular para realizar uma ligação telefônica.",899,(EF05LP17),LÍNGUA PORTUGUESA,"(EF05LP17) Produzir roteiro para edição de uma reportagem digital sobre temas de interesse da turma, a partir de buscas de informações, imagens, áudios e vídeos na internet, de acordo com as convenções do gênero e considerando a situação comunicativa e o tema/assunto do texto.","Esta habilidade prevê a produção de textos para reportagem digital, o que envolve organizar as ideias e utilizar as informações coletadas por pesquisa para depois escrevê-las. É possível prever a abordagem de temáticas relevantes socialmente e do interesse do estudante, como eventos esportivos, espaços de lazer disponíveis para crianças na região. Ações a serem realizadas visando o desenvolvimento sustentável da cidade, o papel da tecnologia digital no município, a disponibilidade de equipamentos públicos e seu uso pelos cidadãos, a condição do transporte público local, entre outras. A habilidade pode se desdobrar no estudo do gênero e da situação comunicativa em que a produção irá circular, na análise de ambientes digitais como: sites, blogs e páginas de jornais on-line para repertoriar a produção e roteiro.",0.70474625,70.5%,70.0%,Sim,2025-09-04 14:20:06
41,(EF05CO011),CULTURA DIGITAL,(EF05CO011) Identificar a adequação de diferentes tecnologias computacionais na resolução de problemas.,"Nesta habilidade, propõe-se que os alunos compreendam as diferentes necessidades de uso das tecnologias computacionais, percebendo, por exemplo, por que utilizamos um computador para criar uma história em quadrinhos e um celular para realizar uma ligação telefônica.",900,(EF05LP17),LÍNGUA PORTUGUESA,"(EF05LP17) Produzir roteiro para edição de uma reportagem digital sobre temas de interesse da turma, a partir de buscas de informações, imagens, áudios e vídeos na internet, de acordo com as convenções do gênero e considerando a situação comunicativa e o tema/assunto do texto.","Esta habilidade prevê a produção de textos para reportagem digital, o que envolve organizar as ideias e utilizar as informações coletadas por pesquisa para depois escrevê-las. É possível prever a abordagem de temáticas relevantes socialmente e do interesse do estudante, como eventos esportivos, espaços de lazer disponíveis para crianças na região. Ações a serem realizadas visando o desenvolvimento sustentável da cidade, o papel da tecnologia digital no município, a disponibilidade de equipamentos públicos e seu uso pelos cidadãos, a condição do transporte público local, entre outras. A habilidade pode se desdobrar no estudo do gênero e da situação comunicativa em que a produção irá circular, na análise de ambientes digitais como: sites, blogs e páginas de jornais on-line para repertoriar a produção e roteiro.",0.70474625,70.5%,70.0%,Sim,2025-09-04 14:20:06
41,(EF05CO011),CULTURA DIGITAL,(EF05CO011) Identificar a adequação de diferentes tecnologias computacionais na resolução de problemas.,"Nesta habilidade, propõe-se que os alunos compreendam as diferentes necessidades de uso das tecnologias computacionais, percebendo, por exemplo, por que utilizamos um computador para criar uma história em quadrinhos e um celular para realizar uma ligação telefônica.",901,(EF05LP17),LÍNGUA PORTUGUESA,"(EF05LP17) Produzir roteiro para edição de uma reportagem digital sobre temas de interesse da turma, a partir de buscas de informações, imagens, áudios e vídeos na internet, de acordo com as convenções do gênero e considerando a situação comunicativa e o tema/assunto do texto.","Esta habilidade prevê a produção de textos para reportagem digital, o que envolve organizar as ideias e utilizar as informações coletadas por pesquisa para depois escrevê-las. É possível prever a abordagem de temáticas relevantes socialmente e do interesse do estudante, como eventos esportivos, espaços de lazer disponíveis para crianças na região. Ações a serem realizadas visando o desenvolvimento sustentável da cidade, o papel da tecnologia digital no município, a disponibilidade de equipamentos públicos e seu uso pelos cidadãos, a condição do transporte público local, entre outras. A habilidade pode se desdobrar no estudo do gênero e da situação comunicativa em que a produção irá circular, na análise de ambientes digitais como: sites, blogs e páginas de jornais on-line para repertoriar a produção e roteiro.",0.70474625,70.5%,70.0%,Sim,2025-09-04 14:20:06
42,(EF15CO01),PENSAMENTO COMPUTACIONAL,"(EF15CO01) Identificar as principais formas de organizar e representar a informação de maneira estruturada (matrizes, registros, listas e grafos) ou não estruturada (números, palavras, valores verdade).","Objetos de um mesmo conjunto podem ser organizados e agrupados de maneiras diferentes, destacando características específicas, e uma organização adequada facilita a localização de um objeto específico dentro desse conjunto.",100,(EF01LP03),LÍNGUA PORTUGUESA,"(EF01LP03) Observar escritas convencionais, comparando-as às suas produções escritas, percebendo semelhanças e diferenças.","É preciso consolidar a habilidade envolvendo a análise de unidades menores que a palavra, considerando que os alunos terão melhores condições de realizá-la após a compreensão da base alfabética. Para que essa análise seja possível, é preciso criar condições para a realização de comparação entre escritas: um procedimento a ser aprendido para potencializar a reflexão sobre o sistema de escrita. ",0.70230836,70.2%,70.0%,Sim,2025-09-04 14:20:06
42,(EF15CO01),PENSAMENTO COMPUTACIONAL,"(EF15CO01) Identificar as principais formas de organizar e representar a informação de maneira estruturada (matrizes, registros, listas e grafos) ou não estruturada (números, palavras, valores verdade).","Objetos de um mesmo conjunto podem ser organizados e agrupados de maneiras diferentes, destacando características específicas, e uma organização adequada facilita a localização de um objeto específico dentro desse conjunto.",124,(EF01LP03),LÍNGUA PORTUGUESA,"(EF01LP03) Observar escritas convencionais, comparando-as às suas produções escritas, percebendo semelhanças e diferenças.","É preciso consolidar a habilidade envolvendo a análise de unidades menores que a palavra, considerando que os alunos terão melhores condições de realizá-la após a compreensão da base alfabética. Para que essa análise seja possível, é preciso criar condições para a realização de comparação entre escritas: um procedimento a ser aprendido para potencializar a reflexão sobre o sistema de escrita. ",0.70230836,70.2%,70.0%,Sim,2025-09-04 14:20:06
42,(EF15CO01),PENSAMENTO COMPUTACIONAL,"(EF15CO01) Identificar as principais formas de organizar e representar a informação de maneira estruturada (matrizes, registros, listas e grafos) ou não estruturada (números, palavras, valores verdade).","Objetos de um mesmo conjunto podem ser organizados e agrupados de maneiras diferentes, destacando características específicas, e uma organização adequada facilita a localização de um objeto específico dentro desse conjunto.",711,(EF04LP03),LÍNGUA PORTUGUESA,"(EF04LP03) Localizar palavras no dicionário para esclarecer significados, reconhecendo o significado mais plausível para o contexto que deu origem à consulta.","Localizar palavras em um dicionário associada a práticas de leitura e produção de textos. Seu desenvolvimento demanda o convívio cotidiano com dicionários e atividades de análise, estudo e uso desse instrumento. É fundamental garantir o domínio desta habilidade. Aspectos a serem considerados na progressão do trabalho: familiarização com o gênero verbete (impresso e/ou digital), reconhecendo suas partes e o tipo de informações que apresentam, e com o portador e sua organização interna: ordem alfabética progressiva (letra inicial; inicial e 2ª letra etc.); forma de apresentação das palavras (verbos no infinitivo, substantivos e adjetivos no masculino singular etc.); apresentação das várias acepções possíveis da palavra. Esses aspectos podem constituir a progressão vertical e horizontal do trabalho associados ao nível de autonomia do estudante.",0.70031154,70.0%,70.0%,Sim,2025-09-04 14:20:06
43,(EF15CO02),PENSAMENTO COMPUTACIONAL,"(EF15CO02) Construir e simular algoritmos, de forma independente ou em colaboração, que resolvam problemas simples e do cotidiano com uso de sequências, seleções condicionais e repetições de instruções.","O objetivo é que os alunos sejam capazes de identificar os passos envolvidos na execução de uma tarefa e seguir corretamente uma sequência de etapas para realizá-la, desenvolvendo habilidades de resolução de problemas. Ao explicar para alguém como realizar uma tarefa ou resolver um problema, está-se criando um algoritmo, que pode ser formado a partir de passos desordenados, nos quais o aluno deve identificar a sequência correta de execução, ou pode ser construído do zero, definindo tanto os passos quanto sua ordem; esses algoritmos podem ser descritos usando linguagem textual, oral ou pictográfica.",572,(EF03MA08),MATEMÁTICA,"(EF03MA08) Resolver e elaborar problemas de divisão de um número natural por outro (até 10), com resto zero e com resto diferente de zero, com os significados de repartição equitativa e de medida, por meio de estratégias e registros pessoais. (DIVISÃO EXATA)","Professor, continue explorando esta habilidade neste bimestre convidando os alunos a representar suas resoluções usando diferentes recursos (papel quadriculado, desenhos, materiais diversos, registros numéricos, entre outros). É indicado que os alunos possam comunicar e justificar seus procedimentos de resolução de problemas, bem como organizar registros escritos das conclusões sobre as soluções dos problemas propostos. ",0.7472389,74.7%,74.0%,Sim,2025-09-04 14:20:06
44,(EF15CO03),PENSAMENTO COMPUTACIONAL,"(EF15CO03) Realizar operações de negação, conjunção e disjunção sobre sentenças lógicas e valores 'verdadeiro' e 'falso'.","Sentenças lógicas são declarações que expressam a constatação de um fato pelo emissor e podem ser afirmativas ou negativas, possuindo como valores possíveis ""verdadeiro"" ou ""falso""; comparações de tamanho, peso ou cor de objetos, por exemplo, resultam em um valor lógico, e esse valor pode ser alterado por meio da operação de negação, indicada por termos como NÃO ou NÃO É VERDADE QUE.",966,(EF05MA04),MATEMÁTICA,(EF05MA04) Identificar frações equivalentes.,"É importante considerar, professor, que o desenvolvimento desta habilidade se relaciona diretamente com as aprendizagens referentes à habilidade (EF05MA03) e a ideia de equivalência é uma das mais importantes a serem aprendidas até o 5º ano de escolaridade, pois ela permite que os alunos comparem números racionais na forma fracionária com denominadores diferentes e também que realizem as operações de adição e subtração de frações com denominadores diferentes. Um aspecto a ser considerado é a utilização, pelos alunos, das expressões 'equivalente a', 'maior que', 'menor que', ' o mesmo valor' como linguagem a ser adquirida ao longo da exploração dos conceitos envolvidos na habilidade. Problemas com materiais manipulativos, tais como tiras de frações, tangram, entre outros, são adequados para criar contextos de aprendizagem da habilidade. Problemas do seguinte tipo: ""Julia e Andreza estão completando um álbum com 240 figurinhas. Júlia já colou metade das figurinhas de seu álbum e Andreza colou dois quartos do total de figurinhas do álbum. Quantas figurinhas cada menina já colou?"" são boas situações para colocar em discussão a ideia de frações equivalentes. A representação de frações equivalentes na reta numérica auxilia na observação de que escritas fracionárias diferentes representam quantidades iguais, quando se referem ao mesmo todo, e por isso, são representadas pelo mesmo ponto na reta numérica. Merece atenção que os alunos sejam estimulados sempre a representar as ideias aprendidas de formas diferentes (por escrito, numericamente, com desenhos), justificar suas resoluções e, ainda, escrever as aprendizagens feitas.",0.70230365,70.2%,70.0%,Sim,2025-09-04 14:20:06
45,(EF15CO04),PENSAMENTO COMPUTACIONAL,"(EF15CO04) Aplicar a estratégia de decomposição para resolver problemas complexos, dividindo esse problema em partes menores, resolvendo-as e combinando suas soluções.","A decomposição é uma técnica de resolução de problemas que consiste em dividir um problema em subproblemas, resolvendo cada um de forma independente e combinando suas soluções para chegar à solução do problema original; suas vantagens incluem permitir melhor organização e visualização do problema e da solução, facilitar o trabalho em grupo e possibilitar a reutilização das soluções dos subproblemas em outros contextos.",166,(EF01MA08),MATEMÁTICA,"(EF01MA08) Resolver e elaborar coletivamente problemas de adição e de subtração, envolvendo números de até dois algarismos, com os significados de juntar, acrescentar, separar e retirar, com o suporte de imagens e/ou material manipulável, utilizando estratégias e formas de registro pessoais.","Neste bimestre, professor, além de levar o aluno á apropriação da habilidade de resolver problemas, ele terá que estabelecer estratégias para resolver problemas diversos. Assim,  é interessante destacar  situações do dia a dia como oportunidades para a resolução e formulação de problemas. No entanto, é importante lembrar que  os alunos devem ter contato com uma variedade de problemas em diversos contextos. As crianças primeiro pensam ou agem mentalmente para obterem a solução (ou as soluções) de um problema, e tornam-se capazes de representá-la primeiro com suas próprias palavras e com símbolos pessoais (materiais, corpo, desenho). Logo, torna-se relevante o destaque para incentivar diferentes processos de resolução, bem como analisar coletivamente e discutir a respeito das soluções encontradas. Fazer registros diversos também deve ser incentivado como parte do processo de construção da linguagem matemática, da ampliação do raciocínio e da capacidade de argumentação dos alunos. A elaboração de problemas pode ser feita coletivamente ou em pequenos grupos. ",0.765576,76.6%,76.0%,Sim,2025-09-04 14:20:06
46,(EF15CO05),MUNDO DIGITAL,"(EF15CO05) Codificar a informação de diferentes formas, entendendo a importância desta codificação para o armazenamento, manipulação e transmissão em dispositivos computacionais.","Para que um computador armazene, transmita ou manipule informações, é necessário processá-las e representá-las como conjuntos de dados (símbolos), sendo importante compreender a diferença entre informação e dado; a computação utiliza diversas técnicas para organizar os dados de forma estruturada de acordo com o tipo de informação, como textos representados por sequências de números decimais correspondentes a caracteres (por exemplo, usando a tabela ASCII) e imagens representadas por sequências de números que definem a cor de cada elemento de uma grade uniforme (pixels).",535,(EF15LP07),LÍNGUA PORTUGUESA,"(EF15LP07) Editar a versão final do texto, em colaboração com os colegas e com a ajuda do professor, ilustrando, quando for o caso, em suporte adequado, manual ou digital.","O foco da habilidade incide sobre os cuidados com a circulação/publicação do texto em suportes impressos ou digitais. Editar, nesse caso, consiste em dar os toques finais à versão final de um texto produzido no que diz respeito à sua estruturação e também nos elementos que o rodeiam, seja em suporte manual ou digital. Pode-se, ainda, pensar em critérios como o suporte em jogo, os recursos e as ferramentas de edição a serem utilizados, o grau de autonomia do estudante na realização da tarefa etc que envolvam o uso de ferramentas digitais.O foco da habilidade incide sobre os cuidados com a circulação/publicação do texto em suportes impressos ou digitais. ",0.75718963,75.7%,75.0%,Sim,2025-09-04 14:20:06
46,(EF15CO05),MUNDO DIGITAL,"(EF15CO05) Codificar a informação de diferentes formas, entendendo a importância desta codificação para o armazenamento, manipulação e transmissão em dispositivos computacionais.","Para que um computador armazene, transmita ou manipule informações, é necessário processá-las e representá-las como conjuntos de dados (símbolos), sendo importante compreender a diferença entre informação e dado; a computação utiliza diversas técnicas para organizar os dados de forma estruturada de acordo com o tipo de informação, como textos representados por sequências de números decimais correspondentes a caracteres (por exemplo, usando a tabela ASCII) e imagens representadas por sequências de números que definem a cor de cada elemento de uma grade uniforme (pixels).",920,(EF05LP24),LÍNGUA PORTUGUESA,"(EF05LP24) Planejar e produzir texto sobre tema de interesse, organizando resultados de pesquisa em fontes de informação impressas ou digitais, incluindo imagens e gráficos ou tabelas, considerando a situação comunicativa e o tema/assunto do texto.","Esta é uma habilidade que articula a produção textual com o tema de interesse do aluno ao organizar resultados de pesquisa e dois vetores do processo de produção escrita (situação/tema ou assunto).  Há oportunidade de trabalho com as habilidades (EF05MA24) e (EF05MA25) da Matemática, no que se refere à interpretação de gráficos e tabelas em textos. É possível definir o gênero a ser estudado (verbete de curiosidade, texto expositivo).",0.7546262,75.5%,75.0%,Sim,2025-09-04 14:20:06
46,(EF15CO05),MUNDO DIGITAL,"(EF15CO05) Codificar a informação de diferentes formas, entendendo a importância desta codificação para o armazenamento, manipulação e transmissão em dispositivos computacionais.","Para que um computador armazene, transmita ou manipule informações, é necessário processá-las e representá-las como conjuntos de dados (símbolos), sendo importante compreender a diferença entre informação e dado; a computação utiliza diversas técnicas para organizar os dados de forma estruturada de acordo com o tipo de informação, como textos representados por sequências de números decimais correspondentes a caracteres (por exemplo, usando a tabela ASCII) e imagens representadas por sequências de números que definem a cor de cada elemento de uma grade uniforme (pixels).",921,(EF05LP24),LÍNGUA PORTUGUESA,"(EF05LP24) Planejar e produzir texto sobre tema de interesse, organizando resultados de pesquisa em fontes de informação impressas ou digitais, incluindo imagens e gráficos ou tabelas, considerando a situação comunicativa e o tema/assunto do texto.","Esta é uma habilidade que articula a produção textual com o tema de interesse do aluno ao organizar resultados de pesquisa e dois vetores do processo de produção escrita (situação/tema ou assunto).  Há oportunidade de trabalho com as habilidades (EF05MA24) e (EF05MA25) da Matemática, no que se refere à interpretação de gráficos e tabelas em textos. É possível definir o gênero a ser estudado (verbete de curiosidade, texto expositivo).",0.7546262,75.5%,75.0%,Sim,2025-09-04 14:20:06
46,(EF15CO05),MUNDO DIGITAL,"(EF15CO05) Codificar a informação de diferentes formas, entendendo a importância desta codificação para o armazenamento, manipulação e transmissão em dispositivos computacionais.","Para que um computador armazene, transmita ou manipule informações, é necessário processá-las e representá-las como conjuntos de dados (símbolos), sendo importante compreender a diferença entre informação e dado; a computação utiliza diversas técnicas para organizar os dados de forma estruturada de acordo com o tipo de informação, como textos representados por sequências de números decimais correspondentes a caracteres (por exemplo, usando a tabela ASCII) e imagens representadas por sequências de números que definem a cor de cada elemento de uma grade uniforme (pixels).",922,(EF05LP24),LÍNGUA PORTUGUESA,"(EF05LP24) Planejar e produzir texto sobre tema de interesse, organizando resultados de pesquisa em fontes de informação impressas ou digitais, incluindo imagens e gráficos ou tabelas, considerando a situação comunicativa e o tema/assunto do texto.","Esta é uma habilidade que articula a produção textual com o tema de interesse do aluno ao organizar resultados de pesquisa e dois vetores do processo de produção escrita (situação/tema ou assunto).  Há oportunidade de trabalho com as habilidades (EF05MA24) e (EF05MA25) da Matemática, no que se refere à interpretação de gráficos e tabelas em textos. É possível definir o gênero a ser estudado (verbete de curiosidade, texto expositivo).",0.7546262,75.5%,75.0%,Sim,2025-09-04 14:20:06
47,(EF15CO06),MUNDO DIGITAL,"(EF15CO06) Conhecer os componentes básicos de dispositivos computacionais, entendendo os princípios de seu funcionamento.","Para compreender o funcionamento dos computadores, é importante entender que uma máquina oferece um conjunto de instruções (operações) que, quando executadas em uma determinada sequência (algoritmo), produzem um resultado específico.",688,(EF15LP07),LÍNGUA PORTUGUESA,"(EF15LP07) Editar a versão final do texto, em colaboração com os colegas e com a ajuda do professor, ilustrando, quando for o caso, em suporte adequado, manual ou digital.","O foco da habilidade incide sobre os cuidados com a circulação/publicação do texto em suportes impressos ou digitais. Editar, nesse caso, consiste em dar os toques finais à versão final de um texto produzido no que diz respeito à sua estruturação e também nos elementos que o rodeiam, seja em suporte manual ou digital.",0.7101542,71.0%,71.0%,Sim,2025-09-04 14:20:06
48,(EF15CO07),MUNDO DIGITAL,(EF15CO07) Conhecer o conceito de Sistema Operacional e sua importância na integração entre software e hardware.,"O objetivo da habilidade é mostrar aos alunos que, em seu cotidiano, existem dispositivos físicos—como celulares, computadores, calculadoras e máquinas de costura—que são controlados por sistemas ou pessoas que seguem uma sequência de passos lógicos, como um aplicativo no celular, uma pessoa operando a calculadora ou uma costureira utilizando a máquina.",688,(EF15LP07),LÍNGUA PORTUGUESA,"(EF15LP07) Editar a versão final do texto, em colaboração com os colegas e com a ajuda do professor, ilustrando, quando for o caso, em suporte adequado, manual ou digital.","O foco da habilidade incide sobre os cuidados com a circulação/publicação do texto em suportes impressos ou digitais. Editar, nesse caso, consiste em dar os toques finais à versão final de um texto produzido no que diz respeito à sua estruturação e também nos elementos que o rodeiam, seja em suporte manual ou digital.",0.65854573,65.9%,65.0%,Sim,2025-09-04 14:20:06
48,(EF15CO07),MUNDO DIGITAL,(EF15CO07) Conhecer o conceito de Sistema Operacional e sua importância na integração entre software e hardware.,"O objetivo da habilidade é mostrar aos alunos que, em seu cotidiano, existem dispositivos físicos—como celulares, computadores, calculadoras e máquinas de costura—que são controlados por sistemas ou pessoas que seguem uma sequência de passos lógicos, como um aplicativo no celular, uma pessoa operando a calculadora ou uma costureira utilizando a máquina.",535,(EF15LP07),LÍNGUA PORTUGUESA,"(EF15LP07) Editar a versão final do texto, em colaboração com os colegas e com a ajuda do professor, ilustrando, quando for o caso, em suporte adequado, manual ou digital.","O foco da habilidade incide sobre os cuidados com a circulação/publicação do texto em suportes impressos ou digitais. Editar, nesse caso, consiste em dar os toques finais à versão final de um texto produzido no que diz respeito à sua estruturação e também nos elementos que o rodeiam, seja em suporte manual ou digital. Pode-se, ainda, pensar em critérios como o suporte em jogo, os recursos e as ferramentas de edição a serem utilizados, o grau de autonomia do estudante na realização da tarefa etc que envolvam o uso de ferramentas digitais.O foco da habilidade incide sobre os cuidados com a circulação/publicação do texto em suportes impressos ou digitais. ",0.65030646,65.0%,65.0%,Sim,2025-09-04 14:20:06
49,(EF15CO08),,"(EF15CO08) Reconhecer e utilizar tecnologias computacionais para pesquisar e acessar informações, expressar-se crítica e criativamente e resolver problemas.","A proposta dessa habilidade é que o aluno observe e analise as diferentes características das tecnologias de informação e comunicação, compreendendo seu funcionamento, os principais aspectos de cada uma e reconhecendo os diversos usos que elas têm no cotidiano das pessoas, tanto dentro quanto fora da escola.",266,(EF02LP24),LÍNGUA PORTUGUESA,"(EF02LP24) Planejar e produzir, em colaboração com os colegas e com a ajuda do professor, relatos de experimentos, registros de observação, entrevistas, dentre outros gêneros do campo investigativo, que possam ser repassados oralmente por meio de ferramentas digitais, em áudio ou vídeo, considerando a situação comunicativa e o tema/assunto/ finalidade do texto.","Podem ser propostos procedimentos de estudo e pesquisa sobre temas relacionados a serem tratados de modo interdisciplinar, como: destacar informações relevantes; realizar leitura na busca de materiais; etc. É possível, por exemplo, preparar um relato oral de um passeio de estudo pelos arredores da escola, organizando previamente um esquema orientador, e selecionando recursos a serem empregados na apresentação (esquemas, imagens, gráficos). Da mesma forma, é possível escrever um relato e lê-lo em voz alta na gravação de um vídeo, selecionando recursos da mídia utilizada (som, imagem, movimento etc.). ",0.67730653,67.7%,67.0%,Sim,2025-09-04 14:20:06
49,(EF15CO08),,"(EF15CO08) Reconhecer e utilizar tecnologias computacionais para pesquisar e acessar informações, expressar-se crítica e criativamente e resolver problemas.","A proposta dessa habilidade é que o aluno observe e analise as diferentes características das tecnologias de informação e comunicação, compreendendo seu funcionamento, os principais aspectos de cada uma e reconhecendo os diversos usos que elas têm no cotidiano das pessoas, tanto dentro quanto fora da escola.",999,(EF12LP10P2),LÍNGUA PORTUGUESA,"(EF12LP10P2) Ler e compreender, em colaboração com os colegas e com a ajuda do professor, regras e regulamentos que organizam a vida na comunidade escolar, dentre outros gêneros do campo da atuação cidadã, considerando a situação comunicativa e o tema/assunto do texto.","A leitura proficiente dos textos sugeridos requer, além da mobilização das estratégias de leitura, a compreensão de suas características, na relação com a função do gênero e com a finalidade do texto, nas situações comunicativas em que circulam. A leitura colaborativa, trabalhada na habilidade (EF12LP02), é atividade fundamental para a realização desse trabalho. A progressão da aprendizagem pode se estabelecer com base nas estratégias (trabalho coletivo, grupos, duplas) e nos procedimentos a serem adotados, assim como na complexidade dos gêneros e dos textos previstos.",0.674371,67.4%,67.0%,Sim,2025-09-04 14:20:06
49,(EF15CO08),,"(EF15CO08) Reconhecer e utilizar tecnologias computacionais para pesquisar e acessar informações, expressar-se crítica e criativamente e resolver problemas.","A proposta dessa habilidade é que o aluno observe e analise as diferentes características das tecnologias de informação e comunicação, compreendendo seu funcionamento, os principais aspectos de cada uma e reconhecendo os diversos usos que elas têm no cotidiano das pessoas, tanto dentro quanto fora da escola.",472,(EF35LP15),LÍNGUA PORTUGUESA,"(EF35LP15) Opinar e defender ponto de vista sobre tema polêmico relacionado a situações vivenciadas na escola e/ou na comunidade, utilizando registro formal e estrutura adequada à argumentação, considerando a situação comunicativa e o tema/assunto do texto.","Opinar e defender, em parceria com os colegas e com a mediação do professor, ponto de vista sobre tema polêmico relacionado a situações vivenciadas na escola e/ou na comunidade, utilizando gradativamente registro formal e estrutura adequada à argumentação, considerando a situação comunicativa e o tema/assunto do texto, a fim de manter a consistência argumentativa.",0.67165995,67.2%,67.0%,Sim,2025-09-04 14:20:06
50,(EF15CO09),,"(EF15CO09) Entender que as tecnologias devem ser utilizadas de maneira segura, ética e responsável, respeitando direitos autorais, de imagem e as leis vigentes.","Nesta habilidade temos a perspectiva de trazer um panorama sobre os cuidados com a segurança ao usar dispositivos como celular, tablets, computadores dentre outros (roubo de dados em dispositivos físicos, rastro de dados online quando da utilização de jogos por exemplo etc.). Temos também a perspectiva da responsabilidade ao usar as tecnologias, principalmente quanto aos direitos e deveres como cuidado com propriedade intelectual dentre outros.",20,(EF01CI03),CIÊNCIAS,"(EF01CI03) Discutir as razões pelas quais os hábitos de higiene do corpo (lavar as mãos antes de comer, escovar os dentes, limpar os olhos, o nariz e as orelhas etc.) são necessários para a manutenção da saúde. ","Discutir está relacionado a estabelecer conexões entre os hábitos de cuidados individuais e a prevenção de doenças e manutenção da qualidade de vida. Isso envolve explorar o reconhecimento dos hábitos cotidianos do aluno, identificando em quais deles a higiene está relacionada como ação preventiva ou como manutenção da qualidade de vida, de maneira que compreendam que alguns hábitos proporcionam o contágio ou a proliferação de doenças. Ainda, é importante relacionar atitudes de prevenção a atividades do cotidiano, como andar descalço, ter contato com corpos d'água contaminados e comer alimentos não higienizados. Essa compreensão aprofunda o tema nos aspectos relacionados ao saneamento básico, como, por exemplo, nas questões relacionadas à potabilidade da água para o consumo. É importante destacar, também, o desenvolvimento relativo à identificação dos hábitos de higiene que estão associados aos comportamentos individuais que têm reflexo na saúde coletiva, uma vez que favorecem a disseminação de doenças no ambiente em que vivemos. Por fim, é válido ainda, professor, estimular a prática diária dos hábitos de autocuidado, por meio do estabelecimento de atitudes e comportamentos favoráveis à preservação da saúde.",0.69080615,69.1%,69.0%,Sim,2025-09-04 14:20:06
