BNCC_Indice,BNCC_Codigo,BNCC_Eixo,BNCC_Objetivo,BNCC_Exemplos,Curriculo_Indice,Curriculo_Codigo,Curriculo_Eixo,Curriculo_Objetivo,Curriculo_Exemplos,Similaridade,Similaridade_Percentual,Nota_Corte_Usada,Busca_Adaptativa,Data_Analise
43,(EF69CO01),PENSAMENTO COMPUTACIONAL,"(EF69CO01) Classificar informações, agrupando-as em coleções (conjuntos) e associando cada coleção a um ‘tipo de dado’.","Para encontrar uma carta do tipo Ás em um baralho, precisa-se de um baralho (lista de cartas) e, o resultado é uma carta; para calcular a média das provas dos alunos de uma turma, precisase da lista de provas dos alunos, e o resultado é um número.",1299,(EF89LP08A),PORTUGUÊS,"(EF89LP08A) Planejar reportagem impressa e em outras mídias (rádio ou TV/vídeo, sites), tendo em vista as condições de produção do texto – objetivo, leitores/espectadores, veículos e mídia de circulação etc. – a partir da escolha do fato a ser aprofundado ou do tema a ser focado (de relevância para a turma, escola ou comunidade), do levantamento de dados e informações sobre o fato ou tema – que pode envolver entrevistas com envolvidos ou com especialistas, consultas a fontes diversas, análise de documentos, cobertura de eventos etc.","Realizar o planejamento de uma reportagem, apresentando aos alunos um roteiro que demonstre a sequência dos fatos (o que, onde, quando e por que) destacando o uso de uma linguagem objetiva. Em um segundo momento, realizar a produção coletiva de uma reportagem de acordo com o planejamento anterior, respeitando a estrutura apresentada. Solicitar aos alunos que levem dados, informações e imagens sobre um assunto relevante para a produção em dupla, obedecendo às suas características.",0.6745584,67.5%,67.0%,Sim,2025-09-04 15:01:39
43,(EF69CO01),PENSAMENTO COMPUTACIONAL,"(EF69CO01) Classificar informações, agrupando-as em coleções (conjuntos) e associando cada coleção a um ‘tipo de dado’.","Para encontrar uma carta do tipo Ás em um baralho, precisa-se de um baralho (lista de cartas) e, o resultado é uma carta; para calcular a média das provas dos alunos de uma turma, precisase da lista de provas dos alunos, e o resultado é um número.",1209,(EF67LP13BX),PORTUGUÊS,"(EF67LP13BX) Explorar recursos multissemióticos, relacionando elementos verbais e visuais, em textos publicitários.","Partindo do pressuposto de que os alunos já conhecem a estrutura dos textos publicitários, destacar aspectos importantes para a produção desse gênero, tais como: linguagem verbal e não verbal, o impacto da imagem, a capacidade de atrair e convencer, deixando claro o objetivo final. Pedir aos alunos que produzam um anúncio comercial de um produto. Sugestão: Dividir a sala em grupos e solicitar que cada grupo produza um anúncio com uma finalidade diferente (venda, troca, serviço e outros).",0.6718824,67.2%,67.0%,Sim,2025-09-04 15:01:39
43,(EF69CO01),PENSAMENTO COMPUTACIONAL,"(EF69CO01) Classificar informações, agrupando-as em coleções (conjuntos) e associando cada coleção a um ‘tipo de dado’.","Para encontrar uma carta do tipo Ás em um baralho, precisa-se de um baralho (lista de cartas) e, o resultado é uma carta; para calcular a média das provas dos alunos de uma turma, precisase da lista de provas dos alunos, e o resultado é um número.",285,(EF69LP34B),PORTUGUÊS,"(EF69LP34B) Produzir marginálias (ou tomar notas em outro suporte), sínteses organizadas em itens, quadro sinóptico, quadro comparativo, esquema, resumo ou resenha do texto lido (com ou sem comentario/análise), mapa conceitual, dependendo do que for mais adequado, como forma de possibilitar uma maior compreensão do texto, a sistematização de conteúdos e informações e um posicionamento frente aos textos, se esse for o caso.","Apresentar texto aos alunos, realizando  uma leitura coletiva, identificando as principais partes, conduzindo-os a uma compreensão que permita a produção de marginálias.Realizar o trabalho coletivamente dando suporte aos alunos para que, posteriormente, consigam chegar à compreensão e à identificação da parte principal do texto e sejam capazes de produzir marginálias, sínteses e resumos.",0.67158127,67.2%,67.0%,Sim,2025-09-04 15:01:39
44,(EF69CO02),PENSAMENTO COMPUTACIONAL,"(EF69CO02) Elaborar algoritmos que envolvam instruções sequenciais, de repetição e de seleção usando uma linguagem de programação.","Existem diferentes linguagens de programação que podem ser usadas para descrever algoritmos em diferentes níveis de abstração, como linguagens visuais, orientadas a objetos, funcionais, entre outras. Uma ou mais linguagens podem ser escolhidas para serem adotadas.",98,(EF07LI06),INGLÊS,"(EF07LI06) Antecipar o sentido global de textos em língua inglesa por inferências, com base em leitura rápida, observando títulos, primeiras e últimas frases de parágrafos e palavras-chave repetidas.","Selecionar textos com linguagem mista (verbal e não verbal), cujas temáticas estejam articuladas com a ideia da língua inglesa. Oferecer textos autênticos, envolvendo o contato com gêneros escritos multimodais que circulem nos diversos campos e esferas sociais.",0.7058561,70.6%,70.0%,Sim,2025-09-04 15:01:39
44,(EF69CO02),PENSAMENTO COMPUTACIONAL,"(EF69CO02) Elaborar algoritmos que envolvam instruções sequenciais, de repetição e de seleção usando uma linguagem de programação.","Existem diferentes linguagens de programação que podem ser usadas para descrever algoritmos em diferentes níveis de abstração, como linguagens visuais, orientadas a objetos, funcionais, entre outras. Uma ou mais linguagens podem ser escolhidas para serem adotadas.",1549,(EF69LP42B),PORTUGUÊS,"(EF69LP42B) Reconhecer traços da linguagem dos textos de divulgação científica, fazendo uso consciente das estratégias de impessoalização da linguagem (ou de pessoalização, se o tipo de publicação e objetivos assim o demandarem, como em alguns podcasts e vídeos de divulgação científica), 3ª pessoa, presente atemporal, recurso à citação, uso de vocabulário técnico/especializado etc., como forma de ampliar suas capacidades de compreensão e produção de textos nesses gêneros.","Realizar um trabalho de análise da linguagem utilizada nos textos de divulgação científica, percebendo marcas de impessoalidade, uso de forma verbal que não especifica o tempo, uso de termos técnicos e científicos, citação de ideias e conceitos de outros autores (como forma de enriquecer e dar credibilidade ao texto). Essa análise possibilitará aos alunos uma maior compreensão dos textos científicos e embasará suas próprias produções.",0.70008373,70.0%,70.0%,Sim,2025-09-04 15:01:39
45,(EF69CO03),PENSAMENTO COMPUTACIONAL,"(EF69CO03) Descrever com precisão a solução de um problema, construindo o programa que implementa a solução descrita.","É importante que se consiga expressar a solução do problema (algoritmo) em português, compreendendo que o programa é apenas uma descrição deste algoritmo em uma linguagem de programação. O aluno precisa entender que o mais importante é a construção do algoritmo. Notem que a ideia aqui não é apenas descrever as linhas de código em português, mas sim descrever em um alto nível de abstração como o problema é resolvido.",1540,(EF89LP29AX),PORTUGUÊS,"(EF89LP29AX) Identificar mecanismos de progressão temática, tais como retomadas anafóricas, catafóricas, uso de organizadores textuais e coesivos etc.","Apresentar textos para serem destacados os recursos de coesão neles existentes, identificando sua importância para a continuidade das ideias, da sequência lógica e da compreensão. Realizar fixação através de textos com lacunas para que os alunos possam utilizar esses recursos, completando, assim, o sentido do texto.",0.70725965,70.7%,70.0%,Sim,2025-09-04 15:01:39
45,(EF69CO03),PENSAMENTO COMPUTACIONAL,"(EF69CO03) Descrever com precisão a solução de um problema, construindo o programa que implementa a solução descrita.","É importante que se consiga expressar a solução do problema (algoritmo) em português, compreendendo que o programa é apenas uma descrição deste algoritmo em uma linguagem de programação. O aluno precisa entender que o mais importante é a construção do algoritmo. Notem que a ideia aqui não é apenas descrever as linhas de código em português, mas sim descrever em um alto nível de abstração como o problema é resolvido.",342,(EF89LP29AX),PORTUGUÊS,"(EF89LP29AX) Identificar mecanismos de progressão temática, tais como retomadas anafóricas, catafóricas, uso de organizadores textuais, de coesivos etc.","Apresentar textos para serem destacados os recursos de coesão neles existentes, identificando sua importância para a continuidade das ideias, da sequência lógica e da compreensão. Realizar fixação através de textos com lacunas para que os alunos possam utilizar esses recursos, completando, assim, o sentido do texto.",0.7007293,70.1%,70.0%,Sim,2025-09-04 15:01:39
45,(EF69CO03),PENSAMENTO COMPUTACIONAL,"(EF69CO03) Descrever com precisão a solução de um problema, construindo o programa que implementa a solução descrita.","É importante que se consiga expressar a solução do problema (algoritmo) em português, compreendendo que o programa é apenas uma descrição deste algoritmo em uma linguagem de programação. O aluno precisa entender que o mais importante é a construção do algoritmo. Notem que a ideia aqui não é apenas descrever as linhas de código em português, mas sim descrever em um alto nível de abstração como o problema é resolvido.",343,(EF89LP29AX),PORTUGUÊS,"(EF89LP29AX) Identificar mecanismos de progressão temática, tais como retomadas anafóricas, catafóricas, uso de organizadores textuais, de coesivos etc.","Apresentar textos para serem destacados os recursos de coesão neles existentes, identificando sua importância para a continuidade das ideias, da sequência lógica e da compreensão. Realizar fixação através de textos com lacunas para que os alunos possam utilizar esses recursos, completando, assim, o sentido do texto.",0.7007293,70.1%,70.0%,Sim,2025-09-04 15:01:39
45,(EF69CO03),PENSAMENTO COMPUTACIONAL,"(EF69CO03) Descrever com precisão a solução de um problema, construindo o programa que implementa a solução descrita.","É importante que se consiga expressar a solução do problema (algoritmo) em português, compreendendo que o programa é apenas uma descrição deste algoritmo em uma linguagem de programação. O aluno precisa entender que o mais importante é a construção do algoritmo. Notem que a ideia aqui não é apenas descrever as linhas de código em português, mas sim descrever em um alto nível de abstração como o problema é resolvido.",1287,(EF89LP29AX),PORTUGUÊS,"(EF89LP29AX) Identificar mecanismos de progressão temática, tais como retomadas anafóricas, catafóricas, uso de organizadores textuais, de coesivos etc.","Apresentar textos para serem destacados os recursos de coesão neles existentes, identificando sua importância para a continuidade das ideias, da sequência lógica e da compreensão. Realizar fixação através de textos com lacunas para que os alunos possam utilizar esses recursos, completando, assim, o sentido do texto.",0.7007293,70.1%,70.0%,Sim,2025-09-04 15:01:39
45,(EF69CO03),PENSAMENTO COMPUTACIONAL,"(EF69CO03) Descrever com precisão a solução de um problema, construindo o programa que implementa a solução descrita.","É importante que se consiga expressar a solução do problema (algoritmo) em português, compreendendo que o programa é apenas uma descrição deste algoritmo em uma linguagem de programação. O aluno precisa entender que o mais importante é a construção do algoritmo. Notem que a ideia aqui não é apenas descrever as linhas de código em português, mas sim descrever em um alto nível de abstração como o problema é resolvido.",1444,(EF89LP29AX),PORTUGUÊS,"(EF89LP29AX) Identificar mecanismos de progressão temática, tais como retomadas anafóricas, catafóricas, uso de organizadores textuais, de coesivos etc.","Apresentar textos para serem destacados os recursos de coesão neles existentes, identificando sua importância para a continuidade das ideias, da sequência lógica e da compreensão. Realizar fixação através de textos com lacunas para que os alunos possam utilizar esses recursos, completando, assim, o sentido do texto.",0.7007293,70.1%,70.0%,Sim,2025-09-04 15:01:39
46,(EF69CO04),PENSAMENTO COMPUTACIONAL,(EF69CO04) Construir soluções de problemas usando a técnica de decomposição e automatizar tais soluções usando uma linguagem de programação.,"Decomposição é uma das principais técnicas de resolução de problemas, onde um problema é dividido em subproblemas, os quais são resolvidos independentemente, e cujas soluções são combinadas para construir a solução do problema original. Algumas vantagens da decomposição são: permitir uma melhor organização e visualização do problema e da solução; facilitar o trabalho em grupo; permitir que possamos reutilizar as soluções dos subproblemas em outros problemas.",893,(EF67EF05P2),EDUCAÇÃO FÍSICA,"(EF67EF05P2) Planejar e utilizar estratégias para solucionar os desafios técnicos e táticos, tanto nos esportes de invasão e técnico- combinatórios como nas modalidades esportivas escolhidas para praticar de forma específica.","Proporcionar a vivência do esporte de maneira prazerosa nas atividades de Educação Física. Estimular a prática e a compreensão do esporte como opção de lazer dentro e fora do ambiente escolar. Refletir e criar estratégias pedagógicas para contribuir e consolidar a aprendizagem a partir de apresentações de vídeos, de diálogos e de relatos das experiências dos alunos. Esportes de Rede: voleibol.  Utilizar jogo pré-desportivo para o desenvolvimento da modalidade.",0.7117944,71.2%,71.0%,Sim,2025-09-04 15:01:39
47,(EF69CO05),PENSAMENTO COMPUTACIONAL,"(EF69CO05) Identificar os recursos ou insumos necessários (entradas) para a resolução de problemas, bem como os resultados esperados (saídas), determinando os respectivos tipos de dados, e estabelecendo a definição de problema como uma relação entre entrada e saída.","Definir problemas é uma habilidade muito importante, pois é o primeiro passo da solução. A definição de um problema se dá identificando quais são os tipos de entradas necessárias (insumos/informações) e qual o tipo da saída. Como a solução (algoritmo) deve ser genérica, se define um problema em termos dos tipos das entradas e saída. O objetivo aqui NÃO é propor soluções de problemas, e sim definir o que é necessário para resolvê-los e qual será o resultado esperado.",1504,(EF89LP16),PORTUGUÊS,"(EF89LP16) Analisar a modalização realizada em textos noticiosos e argumentativos, por meio das modalidades apreciativas, viabilizadas por classes e estruturas gramaticais como adjetivos, locuções adjetivas, advérbios, locuções adverbiais, orações adjetivas e adverbiais, orações relativas restritivas e explicativas etc., de maneira a perceber a apreciação ideológica sobre os fatos noticiados ou as posições implícitas ou assumidas.","Analisar o modo como algumas classes gramaticais são utilizadas para modalizar o discurso nos textos argumentativos. Os modalizadores indicam as intenções discursivas e são, portanto, os elementos que indicam os argumentos de quem produz o texto. Observar como o autor do texto utiliza esses modalizadores para dar ênfase ao ponto de vista que quer defender.",0.70545363,70.5%,70.0%,Sim,2025-09-04 15:01:39
47,(EF69CO05),PENSAMENTO COMPUTACIONAL,"(EF69CO05) Identificar os recursos ou insumos necessários (entradas) para a resolução de problemas, bem como os resultados esperados (saídas), determinando os respectivos tipos de dados, e estabelecendo a definição de problema como uma relação entre entrada e saída.","Definir problemas é uma habilidade muito importante, pois é o primeiro passo da solução. A definição de um problema se dá identificando quais são os tipos de entradas necessárias (insumos/informações) e qual o tipo da saída. Como a solução (algoritmo) deve ser genérica, se define um problema em termos dos tipos das entradas e saída. O objetivo aqui NÃO é propor soluções de problemas, e sim definir o que é necessário para resolvê-los e qual será o resultado esperado.",57,(EF06MA03X),MATEMÁTICA,"(EF06MA03X) Resolver e elaborar situações- problemas que envolvam cálculos (mentais ou escritos, exatos ou aproximados) com números naturais, e/ou expressões numéricas, por meio de estratégias variadas, com compreensão dos processos neles envolvidos com ou sem uso de calculadora para conferência.","Utilizar atividades enigmáticas, jogos e atividades desafiadoras que envolvam diferentes estratégias para resolução dos problemas. Estimular o aluno a elaborar um problema e propor para o colega resolver. Incentivar os alunos com situações-problema simples na forma oral e/ou de imagens a realizar cálculos mentais aproximados.  Exemplos: (a + a = 16),  (a + b = 15),  (a x b = ?).",0.70413816,70.4%,70.0%,Sim,2025-09-04 15:01:39
48,(EF69CO06),PENSAMENTO COMPUTACIONAL,"(EF69CO06) Comparar diferentes casos particulares (instâncias) de um mesmo problema, identificando as semelhanças e diferenças entre eles, e criar um algoritmo para resolver todos, fazendo uso de variáveis (parâmetros) para permitir o tratamento de todos os casos de forma genérica.","Idealmente, um algoritmo é uma solução genérica: ele resolve várias instâncias de um problema. Por exemplo, um algoritmo que calcula a média aritmética de 2 números resolve este problema para qualquer par de números (que são as instâncias do problema). Para descrever um algoritmo de forma genérica, é necessário dar nomes às entradas do algoritmo. Esses nomes são chamados de variáveis ou parâmetros do algoritmo.",57,(EF06MA03X),MATEMÁTICA,"(EF06MA03X) Resolver e elaborar situações- problemas que envolvam cálculos (mentais ou escritos, exatos ou aproximados) com números naturais, e/ou expressões numéricas, por meio de estratégias variadas, com compreensão dos processos neles envolvidos com ou sem uso de calculadora para conferência.","Utilizar atividades enigmáticas, jogos e atividades desafiadoras que envolvam diferentes estratégias para resolução dos problemas. Estimular o aluno a elaborar um problema e propor para o colega resolver. Incentivar os alunos com situações-problema simples na forma oral e/ou de imagens a realizar cálculos mentais aproximados.  Exemplos: (a + a = 16),  (a + b = 15),  (a x b = ?).",0.6959063,69.6%,69.0%,Sim,2025-09-04 15:01:39
49,(EF69CO07),MUNDO DIGITAL,"(EF69CO07) Entender o processo de transmissão de dados, como a informação é quebrada em pedaços, transmitida em pacotes através de múltiplos equipamentos, e reconstruída no destino.","O processo de transmissão de dados envolve em dividir a informação em pedaços para que ela seja mais facilmente enviada através da rede de comunicação. Esses pedaços são transmitidos através de caminhos compostos por diferentes equipamentos. Finalmente, a informação é remontada no destino. Ao ser dividida, problemas que ocorram na transmissão em alguns pedaços da informação, podem ser solucionados pelo reenvio de pedaços faltantes, corrompidos, ou fora de ordem.",1555,(EF69LP35BX),PORTUGUÊS,"(EF69LP35BX) Produzir, revisar e editar textos voltados para a divulgação do conhecimento e de dados e resultados de pesquisas, tendo em vista seus contextos de produção, que podem envolver a disponibilização de informações e conhecimentos em circulação em um formato mais acessível para um público específico ou a divulgação de conhecimentos advindos de pesquisas bibliográficas, experimentos científicos e estudos de campo realizados.","Após conhecer o gênero texto de divulgação científica, solicitar a produção, ressaltando a importância de respeitar suas especificidades. Planejar a pesquisa de um tema científico com coleta de dados relevantes. Fazer uma síntese das informações coletadas. Produzir um texto a partir da síntese elaborada. Revisar o texto produzido e fazer as correções necessárias. Sugestão: Fazer uma produção a partir da reescrita de um texto científico.",0.72026396,72.0%,72.0%,Sim,2025-09-04 15:01:39
50,(EF69CO08),MUNDO DIGITAL,"(EF69CO08) Compreender e utilizar diferentes formas de armazenar, manipular, compactar e recuperar arquivos, documentos e metadados.","O gerenciamento de dados é frequentemente realizado através do conceito de arquivo. Neste contexto, os arquivos são criados considerando alguma lógica interna e armazenados em memória secundária. Posteriormente, esses arquivos podem ser recarregados a fim de seus dados serem utilizados ou mesmo editados. Finalmente, os arquivos podem ser compactados para diminuir o espaço ocupado na memória secundária.",146,(EF67LP36),PORTUGUÊS,"(EF67LP36) Utilizar, ao produzir texto, recursos de coesão referencial (léxica e pronominal) e sequencial e outros recursos expressivos adequados ao gênero textual.","Apresentar textos para serem destacados os recursos de coesão neles existentes, identificando sua importância para a continuidade de suas ideias, sequência lógica e compreensão. Realizar fixação através de textos com lacunas para que os alunos possam utilizar esses recursos, completando, assim, o sentido do texto.",0.6630898,66.3%,66.0%,Sim,2025-09-04 15:01:39
50,(EF69CO08),MUNDO DIGITAL,"(EF69CO08) Compreender e utilizar diferentes formas de armazenar, manipular, compactar e recuperar arquivos, documentos e metadados.","O gerenciamento de dados é frequentemente realizado através do conceito de arquivo. Neste contexto, os arquivos são criados considerando alguma lógica interna e armazenados em memória secundária. Posteriormente, esses arquivos podem ser recarregados a fim de seus dados serem utilizados ou mesmo editados. Finalmente, os arquivos podem ser compactados para diminuir o espaço ocupado na memória secundária.",147,(EF67LP36),PORTUGUÊS,"(EF67LP36) Utilizar, ao produzir texto, recursos de coesão referencial (léxica e pronominal) e sequencial e outros recursos expressivos adequados ao gênero textual.","Apresentar textos para serem destacados os recursos de coesão neles existentes, identificando sua importância para a continuidade de suas ideias, sequência lógica e compreensão. Realizar fixação através de textos com lacunas para que os alunos possam utilizar esses recursos, completando, assim, o sentido do texto.",0.6630898,66.3%,66.0%,Sim,2025-09-04 15:01:39
51,(EF69CO09),MUNDO DIGITAL,"(EF69CO09) Compreender os conceitos de paralelismo, concorrência e armazenamento/ processamento distribuídos.","O aluno deve compreender que o paralelismo permite a utilização de diferentes recursos para executar partes de uma tarefa que podem ser realizadas simultaneamente. Paralelismo ocorre quando mais de uma tarefa é executada ao mesmo tempo. Normalmente, se usa paralelismo para melhorar o tempo de execução de uma solução, mas também para que o processo possa ser executado por várias pessoas trabalhando concomitantemente. Para construir uma solução usando paralelismo, deve-se identificar quais partes da solução são independentes, podendo ser executadas simultaneamente. Pode-se também replicar a mesma tarefa para otimizar a execução.",423,(EF09HI06),HISTÓRIA,"(EF09HI06) Identificar e discutir o papel do trabalhismo como força política, social e cultural no Brasil, em diferentes escalas (nacional, regional, cidade, comunidade).","Trabalhar com os processos de urbanização e industrialização que aconteceram nos grandes centros e os problemas por eles desencadeados, ampliando as desigualdades; Trabalhar com o movimento operário que desencadeou grandes conquistas trabalhistas; Relacionar a temática com as condições de trabalho hoje, refletindo sobre os direitos que ainda precisam ser alcançados, os que já foram e os que estão ameaçados; Trabalhar os conceitos de trabalhismo como imposição do Estado Novo e compreender o populismo como ideologia da Era Vargas.",0.72973675,73.0%,72.0%,Sim,2025-09-04 15:01:39
51,(EF69CO09),MUNDO DIGITAL,"(EF69CO09) Compreender os conceitos de paralelismo, concorrência e armazenamento/ processamento distribuídos.","O aluno deve compreender que o paralelismo permite a utilização de diferentes recursos para executar partes de uma tarefa que podem ser realizadas simultaneamente. Paralelismo ocorre quando mais de uma tarefa é executada ao mesmo tempo. Normalmente, se usa paralelismo para melhorar o tempo de execução de uma solução, mas também para que o processo possa ser executado por várias pessoas trabalhando concomitantemente. Para construir uma solução usando paralelismo, deve-se identificar quais partes da solução são independentes, podendo ser executadas simultaneamente. Pode-se também replicar a mesma tarefa para otimizar a execução.",934,(EF89EF16),EDUCAÇÃO FÍSICA,"(EF89EF16) Experimentar e fruir a execução dos movimentos pertencentes às lutas do mundo, adotando procedimentos de segurança e respeitando o oponente.","Diferenciar as variadas formas apresentadas pelas lutas do mundo, considerando suas características filosóficas e os contextos históricos, culturais e sociais.  Compreender a apropriação das lutas pela Indústria Cultural. Oportunizar a realização dos movimentos técnicos básicos: ser atento e vigilante, aceitar as regras, situar-se no espaço limitado, opor-se ao deslocamento do outro, alterar posições, estudar o adversário, realizar ataques-surpresa, usar a força no momento adequado, apropriar-se da intenção do outro, mudar de estratégia, valorizar a derrota e reconhecer a vitória.         Vivenciar a luta como forma de defesa pessoal.",0.72953665,73.0%,72.0%,Sim,2025-09-04 15:01:39
52,(EF69CO10),MUNDO DIGITAL,(EF69CO10) Entender como é a estrutura e funcionamento da internet,"A internet é uma rede composta por muitas redes, as quais compartilham o protocolo Internet. Essas redes são agrupadas em sistemas autônomos, conjuntos de redes que possuem uma política de operação comum. A definição desses sistemas autônomos é realizada por entidades que operam na organização dos recursos da Internet.",970,(EF06GE14MEX),GEOGRAFIA,"(EF06GE14MEX) Identificar e discutir o papel das redes virtuais e analisar a exclusão digital, usando a vivência da escola (conflitos gerados pela rede social).","Trabalhar e problematizar as vantagens e desvantagens das redes sociais, conscientizando sobre os conflitos, perigos e pontos positivos de se lidar e relacionar com a internet; Relacionar a internet a ferramentas de aprendizagem.",0.68974435,69.0%,68.0%,Sim,2025-09-04 15:01:39
53,(EF69CO11),CULTURA DIGITAL,"(EF69CO11) Apresentar conduta e linguagem apropriadas ao se comunicar em ambiente digital, considerando a ética e o respeito.","Nesta habilidade é importante destacar as formas de comunicação na internet, em fóruns, em sites, em redes sociais, considerando a empatia, os direitos e deveres, as leis como o marco civil. Importante que o aluno possa refletir sobre as consequências de sua conduta online.",1284,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.7784438,77.8%,77.0%,Sim,2025-09-04 15:01:39
53,(EF69CO11),CULTURA DIGITAL,"(EF69CO11) Apresentar conduta e linguagem apropriadas ao se comunicar em ambiente digital, considerando a ética e o respeito.","Nesta habilidade é importante destacar as formas de comunicação na internet, em fóruns, em sites, em redes sociais, considerando a empatia, os direitos e deveres, as leis como o marco civil. Importante que o aluno possa refletir sobre as consequências de sua conduta online.",1373,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.7784438,77.8%,77.0%,Sim,2025-09-04 15:01:39
53,(EF69CO11),CULTURA DIGITAL,"(EF69CO11) Apresentar conduta e linguagem apropriadas ao se comunicar em ambiente digital, considerando a ética e o respeito.","Nesta habilidade é importante destacar as formas de comunicação na internet, em fóruns, em sites, em redes sociais, considerando a empatia, os direitos e deveres, as leis como o marco civil. Importante que o aluno possa refletir sobre as consequências de sua conduta online.",1492,(EF89LP02),PORTUGUÊS,"(EF89LP02) Analisar diferentes práticas (curtir, compartilhar, comentar, curar etc.) e textos pertencentes a diferentes gêneros da cultura digital (meme, gif , comentário, charge digital etc.) envolvidos no trato com a informação e opinião, de forma a possibilitar uma presença mais crítica e ética nas redes.","Proporcionar aos alunos uma análise de diferentes práticas da cultura digital, levando-os a refletir sobre a necessidade de uma postura ética e respeitosa em seus posicionamentos.",0.7784438,77.8%,77.0%,Sim,2025-09-04 15:01:39
54,(EF69CO12),CULTURA DIGITAL,"(EF69CO12) Analisar o consumo de tecnologia na sociedade, compreendendo criticamente o caminho da produção dos recursos bem como aspectos ligados à obsolescência e a sustentabilidade.","Importante aqui o aluno identificar e refletir sobre o caminho e impactos em que a produção da tecnologia tem em nossa sociedade. Assim, espera-se que o aluno reconheça a cadeia de produção da tecnologia, seus usos no cotidiano do ser humano e os impactos no meio ambiente.",880,(EF67EF02),EDUCAÇÃO FÍSICA,(EF67EF02) Identificar as transformações nas características dos jogos eletrônicos em função dos avanços das tecnologias e nas respectivas exigências corporais colocadas por esses diferentes tipos de jogos.,"Utilizar jogos eletrônicos como recurso didático para o desenvolvimento do raciocínio lógico e a sua aplicação na pratica do cotidiano. Identificar as transformações nas características dos jogos de tabuleiro para jogos eletrônicos, em função dos avanços tecnológicos, considerando sua origem e inserção na cultura local.",0.7101122,71.0%,71.0%,Sim,2025-09-04 15:01:39
