bncc_indice,bncc_codigo,bncc_objetivo,curriculo_indice,curriculo_codigo,similaridade
149,(EI03EO07),(EI03EO07) Usar estratégias pautadas no respeito mútuo para lidar com conflitos nas interações com crianças e adultos.,73,(EI03EO07),0.96670026
149,(EI03EO07),(EI03EO07) Usar estratégias pautadas no respeito mútuo para lidar com conflitos nas interações com crianças e adultos.,74,(EI03EO07ME01),0.9161877
149,(EI03EO07),(EI03EO07) Usar estratégias pautadas no respeito mútuo para lidar com conflitos nas interações com crianças e adultos.,145,(EI03EO04),0.81118226
150,(EI03TS01),"(EI03TS01) Utilizar sons produzidos por materiais, objetos e instrumentos musicais durante brincadeiras de faz de conta, encenações, criações musicais, festas.",150,(EI03TS01),1.0000001
150,(EI03TS01),"(EI03TS01) Utilizar sons produzidos por materiais, objetos e instrumentos musicais durante brincadeiras de faz de conta, encenações, criações musicais, festas.",153,(EI03TS01ME03),0.96321356
150,(EI03TS01),"(EI03TS01) Utilizar sons produzidos por materiais, objetos e instrumentos musicais durante brincadeiras de faz de conta, encenações, criações musicais, festas.",152,(EI03TS01ME02),0.9612129
150,(EI03TS01),"(EI03TS01) Utilizar sons produzidos por materiais, objetos e instrumentos musicais durante brincadeiras de faz de conta, encenações, criações musicais, festas.",151,(EI03TS01ME01),0.95747733
150,(EI03TS01),"(EI03TS01) Utilizar sons produzidos por materiais, objetos e instrumentos musicais durante brincadeiras de faz de conta, encenações, criações musicais, festas.",157,(EI03TS03),0.89538896
150,(EI03TS01),"(EI03TS01) Utilizar sons produzidos por materiais, objetos e instrumentos musicais durante brincadeiras de faz de conta, encenações, criações musicais, festas.",217,(EI02TS01),0.8838045
150,(EI03TS01),"(EI03TS01) Utilizar sons produzidos por materiais, objetos e instrumentos musicais durante brincadeiras de faz de conta, encenações, criações musicais, festas.",75,(EI03TS01),0.8772887
150,(EI03TS01),"(EI03TS01) Utilizar sons produzidos por materiais, objetos e instrumentos musicais durante brincadeiras de faz de conta, encenações, criações musicais, festas.",77,(EI03TS01ME02),0.86543894
150,(EI03TS01),"(EI03TS01) Utilizar sons produzidos por materiais, objetos e instrumentos musicais durante brincadeiras de faz de conta, encenações, criações musicais, festas.",81,(EI03TS03),0.855773
150,(EI03TS01),"(EI03TS01) Utilizar sons produzidos por materiais, objetos e instrumentos musicais durante brincadeiras de faz de conta, encenações, criações musicais, festas.",284,(EI02TS03ME03),0.8313068
150,(EI03TS01),"(EI03TS01) Utilizar sons produzidos por materiais, objetos e instrumentos musicais durante brincadeiras de faz de conta, encenações, criações musicais, festas.",281,(EI02TS03),0.8279383
150,(EI03TS01),"(EI03TS01) Utilizar sons produzidos por materiais, objetos e instrumentos musicais durante brincadeiras de faz de conta, encenações, criações musicais, festas.",76,(EI03TS01ME01),0.826404
150,(EI03TS01),"(EI03TS01) Utilizar sons produzidos por materiais, objetos e instrumentos musicais durante brincadeiras de faz de conta, encenações, criações musicais, festas.",285,(EI02TS03ME04),0.82259583
150,(EI03TS01),"(EI03TS01) Utilizar sons produzidos por materiais, objetos e instrumentos musicais durante brincadeiras de faz de conta, encenações, criações musicais, festas.",274,(EI02TS01),0.8205427
150,(EI03TS01),"(EI03TS01) Utilizar sons produzidos por materiais, objetos e instrumentos musicais durante brincadeiras de faz de conta, encenações, criações musicais, festas.",283,(EI02TS03ME02),0.8172188
150,(EI03TS01),"(EI03TS01) Utilizar sons produzidos por materiais, objetos e instrumentos musicais durante brincadeiras de faz de conta, encenações, criações musicais, festas.",275,(EI02TS01ME01),0.8046828
150,(EI03TS01),"(EI03TS01) Utilizar sons produzidos por materiais, objetos e instrumentos musicais durante brincadeiras de faz de conta, encenações, criações musicais, festas.",276,(EI02TS01ME02),0.80313265
150,(EI03TS01),"(EI03TS01) Utilizar sons produzidos por materiais, objetos e instrumentos musicais durante brincadeiras de faz de conta, encenações, criações musicais, festas.",186,(EI01TS03),0.80187243
150,(EI03TS01),"(EI03TS01) Utilizar sons produzidos por materiais, objetos e instrumentos musicais durante brincadeiras de faz de conta, encenações, criações musicais, festas.",282,(EI02TS03ME01),0.8003745
151,(EI03TS01ME01),"(EI03TS01ME01) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",151,(EI03TS01ME01),1.0000001
151,(EI03TS01ME01),"(EI03TS01ME01) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",152,(EI03TS01ME02),0.9776046
151,(EI03TS01ME01),"(EI03TS01ME01) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",153,(EI03TS01ME03),0.9752261
151,(EI03TS01ME01),"(EI03TS01ME01) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",150,(EI03TS01),0.95747733
151,(EI03TS01ME01),"(EI03TS01ME01) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",157,(EI03TS03),0.8825352
151,(EI03TS01ME01),"(EI03TS01ME01) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",217,(EI02TS01),0.87918806
151,(EI03TS01ME01),"(EI03TS01ME01) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",77,(EI03TS01ME02),0.8702238
151,(EI03TS01ME01),"(EI03TS01ME01) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",75,(EI03TS01),0.85988945
151,(EI03TS01ME01),"(EI03TS01ME01) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",81,(EI03TS03),0.85485345
151,(EI03TS01ME01),"(EI03TS01ME01) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",76,(EI03TS01ME01),0.8472887
151,(EI03TS01ME01),"(EI03TS01ME01) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",285,(EI02TS03ME04),0.83523464
151,(EI03TS01ME01),"(EI03TS01ME01) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",284,(EI02TS03ME03),0.8325757
151,(EI03TS01ME01),"(EI03TS01ME01) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",281,(EI02TS03),0.83020043
151,(EI03TS01ME01),"(EI03TS01ME01) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",283,(EI02TS03ME02),0.8299725
151,(EI03TS01ME01),"(EI03TS01ME01) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",276,(EI02TS01ME02),0.8198307
151,(EI03TS01ME01),"(EI03TS01ME01) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",282,(EI02TS03ME01),0.81916636
151,(EI03TS01ME01),"(EI03TS01ME01) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",274,(EI02TS01),0.8164331
151,(EI03TS01ME01),"(EI03TS01ME01) Marcar ritmos diversos com chocalho, toquinhos de madeira e outros materiais.",275,(EI02TS01ME01),0.80341667
152,(EI03TS01ME02),"(EI03TS01ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",152,(EI03TS01ME02),1.0000002
152,(EI03TS01ME02),"(EI03TS01ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",153,(EI03TS01ME03),0.98449004
152,(EI03TS01ME02),"(EI03TS01ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",151,(EI03TS01ME01),0.9776046
152,(EI03TS01ME02),"(EI03TS01ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",150,(EI03TS01),0.9612129
152,(EI03TS01ME02),"(EI03TS01ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",157,(EI03TS03),0.8995172
152,(EI03TS01ME02),"(EI03TS01ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",217,(EI02TS01),0.88989604
152,(EI03TS01ME02),"(EI03TS01ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",77,(EI03TS01ME02),0.8759379
152,(EI03TS01ME02),"(EI03TS01ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",81,(EI03TS03),0.8759182
152,(EI03TS01ME02),"(EI03TS01ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",283,(EI02TS03ME02),0.8498007
152,(EI03TS01ME02),"(EI03TS01ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",75,(EI03TS01),0.84580505
152,(EI03TS01ME02),"(EI03TS01ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",284,(EI02TS03ME03),0.84270287
152,(EI03TS01ME02),"(EI03TS01ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",281,(EI02TS03),0.84221804
152,(EI03TS01ME02),"(EI03TS01ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",282,(EI02TS03ME01),0.83244175
152,(EI03TS01ME02),"(EI03TS01ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",285,(EI02TS03ME04),0.8298583
152,(EI03TS01ME02),"(EI03TS01ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",76,(EI03TS01ME01),0.82380855
152,(EI03TS01ME02),"(EI03TS01ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",274,(EI02TS01),0.81790113
152,(EI03TS01ME02),"(EI03TS01ME02) Apreciar obras musicais de diversos gêneros, estilos, épocas e culturas.",275,(EI02TS01ME01),0.80021966
153,(EI03TS01ME03),(EI03TS01ME03) Experimentar instrumentos musicais convencionais e não convencionais e fazer uso deles.,153,(EI03TS01ME03),0.99999994
153,(EI03TS01ME03),(EI03TS01ME03) Experimentar instrumentos musicais convencionais e não convencionais e fazer uso deles.,152,(EI03TS01ME02),0.98449004
153,(EI03TS01ME03),(EI03TS01ME03) Experimentar instrumentos musicais convencionais e não convencionais e fazer uso deles.,151,(EI03TS01ME01),0.9752261
153,(EI03TS01ME03),(EI03TS01ME03) Experimentar instrumentos musicais convencionais e não convencionais e fazer uso deles.,150,(EI03TS01),0.96321356
153,(EI03TS01ME03),(EI03TS01ME03) Experimentar instrumentos musicais convencionais e não convencionais e fazer uso deles.,157,(EI03TS03),0.90023094
153,(EI03TS01ME03),(EI03TS01ME03) Experimentar instrumentos musicais convencionais e não convencionais e fazer uso deles.,217,(EI02TS01),0.8874408
153,(EI03TS01ME03),(EI03TS01ME03) Experimentar instrumentos musicais convencionais e não convencionais e fazer uso deles.,81,(EI03TS03),0.8638402
153,(EI03TS01ME03),(EI03TS01ME03) Experimentar instrumentos musicais convencionais e não convencionais e fazer uso deles.,77,(EI03TS01ME02),0.86359644
153,(EI03TS01ME03),(EI03TS01ME03) Experimentar instrumentos musicais convencionais e não convencionais e fazer uso deles.,75,(EI03TS01),0.8476654
153,(EI03TS01ME03),(EI03TS01ME03) Experimentar instrumentos musicais convencionais e não convencionais e fazer uso deles.,284,(EI02TS03ME03),0.8463862
153,(EI03TS01ME03),(EI03TS01ME03) Experimentar instrumentos musicais convencionais e não convencionais e fazer uso deles.,281,(EI02TS03),0.8410813
153,(EI03TS01ME03),(EI03TS01ME03) Experimentar instrumentos musicais convencionais e não convencionais e fazer uso deles.,285,(EI02TS03ME04),0.8394121
153,(EI03TS01ME03),(EI03TS01ME03) Experimentar instrumentos musicais convencionais e não convencionais e fazer uso deles.,283,(EI02TS03ME02),0.83641803
153,(EI03TS01ME03),(EI03TS01ME03) Experimentar instrumentos musicais convencionais e não convencionais e fazer uso deles.,282,(EI02TS03ME01),0.82720846
153,(EI03TS01ME03),(EI03TS01ME03) Experimentar instrumentos musicais convencionais e não convencionais e fazer uso deles.,76,(EI03TS01ME01),0.815417
153,(EI03TS01ME03),(EI03TS01ME03) Experimentar instrumentos musicais convencionais e não convencionais e fazer uso deles.,274,(EI02TS01),0.80942833
